name,title,file,id
James Taylor,Handy Man,James Taylor_Handy Man.npy,213
Doja Cat,Say So,Doja Cat_Say So.npy,97
Plumb,Cut,Plumb_Cut.npy,102
Kitaro,キャラバン Pages with KITARO,Kitaro_キャラバン Pages with KITARO.npy,403
Suzanne Ciani,Lay Down Beside Me,Suzanne Ciani_Lay Down Beside Me.npy,84
Steve Haun,Rings of Peace,Steve Haun_Rings of Peace.npy,315
Lynn Miles,Three Chords and Truth,Lynn Miles_Three Chords and Truth.npy,280
Joaquin Sabina,Quién Me Ha Robado el Mes de Abril,Joaquin Sabina_Quién Me Ha Robado el Mes de Abril.npy,396
Chris Brown,With You,Chris Brown_With You.npy,118
Andy Williams,It_s the Most Wonderful Time of the Year,Andy Williams_It_s the Most Wonderful Time of the Year.npy,38
Daniel May,The Milky Way,Daniel May_The Milky Way.npy,299
Carly Simon,You Know What to Do,Carly Simon_You Know What to Do.npy,90
Dan Bern,New American Language,Dan Bern_New American Language.npy,377
JoJo,Weak,JoJo_Weak.npy,390
Tom Scott,Sure Enough,Tom Scott_Sure Enough.npy,114
Daniel May,Feng Shui,Daniel May_Feng Shui.npy,299
Adam Lambert,Whataya Want from Me,Adam Lambert_Whataya Want from Me.npy,58
Otis Redding,(Sittin_ On) the Dock of the Bay,Otis Redding_(Sittin_ On) the Dock of the Bay.npy,431
Shawn Colvin,Shotgun Down The Avalanche,Shawn Colvin_Shotgun Down The Avalanche.npy,211
Pieta Brown,Before Gas and TV,Pieta Brown_Before Gas and TV.npy,53
Tinsley Ellis,A Quitter Never Wins,Tinsley Ellis_A Quitter Never Wins.npy,75
Carole King,I Feel the Earth Move,Carole King_I Feel the Earth Move.npy,182
Robert Charlebois,Ordinaire,Robert Charlebois_Ordinaire.npy,195
Guy Sebastian,Choir,Guy Sebastian_Choir.npy,61
Gustavo Cerati,Vivo,Gustavo Cerati_Vivo.npy,87
Neil Sedaka,Oh! Carol,Neil Sedaka_Oh! Carol.npy,400
Eric Clapton,Cocaine,Eric Clapton_Cocaine.npy,411
Michael Bolton,A Love So Beautiful,Michael Bolton_A Love So Beautiful.npy,227
Rodney Crowell,Please Remember Me,Rodney Crowell_Please Remember Me.npy,179
RuPaul,Just What They Want,RuPaul_Just What They Want.npy,18
Abdullah Ibrahim,Maraba Blue,Abdullah Ibrahim_Maraba Blue.npy,316
Lynn Miles,Palomino,Lynn Miles_Palomino.npy,280
Oddisee,Lately (Jon Laine Drums) 06.11.19.01,Oddisee_Lately (Jon Laine Drums) 06.11.19.01.npy,26
Patty Loveless,Here I Am,Patty Loveless_Here I Am.npy,204
Bill Staines,River,Bill Staines_River.npy,169
Willie Nelson,Seven Spanish Angels,Willie Nelson_Seven Spanish Angels.npy,132
Kina Grannis,Lose You To Love Me,Kina Grannis_Lose You To Love Me.npy,7
Janis Joplin,Cry Baby,Janis Joplin_Cry Baby.npy,138
Kathy Troccoli,Everything Changes,Kathy Troccoli_Everything Changes.npy,178
Сергей Лазарев,Это всё она,Сергей Лазарев_Это всё она.npy,328
Seer,Junischnee,Seer_Junischnee.npy,344
John Denver,Annie_s Song,John Denver_Annie_s Song.npy,254
Keb, Mo__The Worst Is yet to Come,Keb_ Mo__The Worst Is yet to Come.npy,370
Stacey Kent,Bibbidi-Bobbidi-Boo (French Version),Stacey Kent_Bibbidi-Bobbidi-Boo (French Version).npy,108
Lisa Stansfield,Change,Lisa Stansfield_Change.npy,139
Mary Chapin Carpenter,The Bug,Mary Chapin Carpenter_The Bug.npy,355
Ogie Alcasid,Sana,Ogie Alcasid_Sana.npy,76
John Williams,Hedwig_s Theme,John Williams_Hedwig_s Theme.npy,290
Cyndi Lauper,The Goonies _R_ Good Enough (From _The Goonies_ Soundtrack),Cyndi Lauper_The Goonies _R_ Good Enough (From _The Goonies_ Soundtrack).npy,323
Mary Chapin Carpenter,He Thinks He_ll Keep Her,Mary Chapin Carpenter_He Thinks He_ll Keep Her.npy,355
Willie Nelson,City of New Orleans,Willie Nelson_City of New Orleans.npy,132
Peter Alexander,Die Rose,Peter Alexander_Die Rose.npy,70
Julio Jaramillo,Niegalo Todo,Julio Jaramillo_Niegalo Todo.npy,134
City And Colour,Little Hell,City And Colour_Little Hell.npy,401
Cuco Sánchez,Te Amare Vida Mia,Cuco Sánchez_Te Amare Vida Mia.npy,270
Eleni Mandell,I_m Old Fashioned,Eleni Mandell_I_m Old Fashioned.npy,373
JoJo,Save My Soul,JoJo_Save My Soul.npy,390
9th Wonder,Baby Cry,9th Wonder_Baby Cry.npy,166
Johnny Mathis,Evie,Johnny Mathis_Evie.npy,200
Horace Andy,Just Say Who,Horace Andy_Just Say Who.npy,418
Britney Spears,If U Seek Amy,Britney Spears_If U Seek Amy.npy,238
Greg Brown,Two Little Feet,Greg Brown_Two Little Feet.npy,54
Daniel May,Simple Pleasures,Daniel May_Simple Pleasures.npy,299
Howard Shore,The Bridge of Khazad Dum,Howard Shore_The Bridge of Khazad Dum.npy,181
Keb, Mo__Perpetual Blues Machine,Keb_ Mo__Perpetual Blues Machine.npy,370
DJ Paul,"Yeah, They Done Fucked Up","DJ Paul_Yeah, They Done Fucked Up.npy",269
Jim Byrnes,That River,Jim Byrnes_That River.npy,32
Armik,Alone With You,Armik_Alone With You.npy,414
Eric Carmen,All By Myself,Eric Carmen_All By Myself.npy,92
Ellis Paul,Did I Ever Know You ,Ellis Paul_Did I Ever Know You .npy,48
Lil Wyte,My Smokin_ Song,Lil Wyte_My Smokin_ Song.npy,275
Merle Haggard,We Never Touch At All,Merle Haggard_We Never Touch At All.npy,381
Josh Groban,Evermore,Josh Groban_Evermore.npy,207
Rick Springfield,Love Is Alright Tonite,Rick Springfield_Love Is Alright Tonite.npy,368
Anders Osborne,Life Don_t Last That Long,Anders Osborne_Life Don_t Last That Long.npy,313
John Gorka,Raven In the Storm,John Gorka_Raven In the Storm.npy,170
M. Ward,Eyes on the Prize,M. Ward_Eyes on the Prize.npy,430
Jerry Reed,Guitar Man,Jerry Reed_Guitar Man.npy,296
RuPaul,s Drag Race Live_Losing is the New Winning,RuPaul_s Drag Race Live_Losing is the New Winning.npy,18
Otis Redding,(Sittin_ On) The Dock Of The Bay (Take 2),Otis Redding_(Sittin_ On) The Dock Of The Bay (Take 2).npy,431
Joaquín Sabina,19 Dias y 500 Noches (Directo),Joaquín Sabina_19 Dias y 500 Noches (Directo).npy,250
Jennifer Rush,The Power of Love,Jennifer Rush_The Power of Love.npy,283
Horace Andy,Ain_t No Sunshine,Horace Andy_Ain_t No Sunshine.npy,418
Ace Frehley,Walkin’ On The Moon,Ace Frehley_Walkin’ On The Moon(1).npy,106
Z-Ro,Happy Alone,Z-Ro_Happy Alone.npy,89
Linda Ronstadt,Just One Look (1999 Remaster),Linda Ronstadt_Just One Look (1999 Remaster).npy,410
Lil Wyte,Acid,Lil Wyte_Acid.npy,275
Andrew Bird,Fake Palindromes,Andrew Bird_Fake Palindromes.npy,80
Britney Spears,Sometimes,Britney Spears_Sometimes.npy,238
Eros Ramazzotti,Un Angelo Disteso Al Sole,Eros Ramazzotti_Un Angelo Disteso Al Sole.npy,263
Sarah Vaughan,September Song,Sarah Vaughan_September Song.npy,73
Алла Пугачёва,Не беспокойся за меня,Алла Пугачёва_Не беспокойся за меня.npy,30
Stephen Bishop,It Might Be You (Theme from _Tootsie_),Stephen Bishop_It Might Be You (Theme from _Tootsie_).npy,42
Shemekia Copeland,Salt In My Wounds,Shemekia Copeland_Salt In My Wounds.npy,110
Jason Upton,Seek First,Jason Upton_Seek First.npy,341
José Alfredo Jiménez,El Cobarde (Versión Banda),José Alfredo Jiménez_El Cobarde (Versión Banda).npy,438
Nine Inch Nails,The Perfect Drug,Nine Inch Nails_The Perfect Drug.npy,85
Madlib,Distant Land,Madlib_Distant Land.npy,209
Karla Bonoff,Personally,Karla Bonoff_Personally.npy,154
Philip Aaberg,Marias River Breakdown,Philip Aaberg_Marias River Breakdown.npy,369
Taj Mahal,Corinna,Taj Mahal_Corinna.npy,216
Buddy Guy,What Kind Of Woman Is This_,Buddy Guy_What Kind Of Woman Is This_.npy,157
YoungBoy Never Broke Again,Genie,YoungBoy Never Broke Again_Genie.npy,240
Gary Valenciano,Ililigtas Ka Niya (From _Ang Probinsyano_),Gary Valenciano_Ililigtas Ka Niya (From _Ang Probinsyano_).npy,68
Albert Collins,Cold Cold Feeling (Remastered Version),Albert Collins_Cold Cold Feeling (Remastered Version).npy,416
Tracy Huang,相思 - Xiang Si,Tracy Huang_相思 - Xiang Si.npy,352
Snatam Kaur,I Am Happy,Snatam Kaur_I Am Happy.npy,349
Sarah McLachlan,Adia,Sarah McLachlan_Adia.npy,314
Billy Joel,She_s Always a Woman,Billy Joel_She_s Always a Woman.npy,206
Laura Nyro,And When I Die,Laura Nyro_And When I Die.npy,145
Juan Gabriel,El Noa Noa,Juan Gabriel_El Noa Noa.npy,295
Prudence Liew,一對舊皮鞋 - Yi Dui Jiu Pi Yie,Prudence Liew_一對舊皮鞋 - Yi Dui Jiu Pi Yie.npy,5
Lil Wyte,Oxy Cotton,Lil Wyte_Oxy Cotton.npy,275
Carole King,So Far Away,Carole King_So Far Away.npy,182
Adam Lambert,Runnin_,Adam Lambert_Runnin_.npy,58
Louis Armstrong,Blueberry Hill,Louis Armstrong_Blueberry Hill.npy,173
Wolfgang Petry,Sehnsucht nach Dir,Wolfgang Petry_Sehnsucht nach Dir.npy,39
Gustavo Cerati,Lago en el Cielo,Gustavo Cerati_Lago en el Cielo.npy,87
Joe Bonamassa,Blues Deluxe,Joe Bonamassa_Blues Deluxe.npy,351
Paul Simon,Slip Slidin_ Away,Paul Simon_Slip Slidin_ Away.npy,140
Trevor Morris,The Vikings are Told of Ragnar_s Death,Trevor Morris_The Vikings are Told of Ragnar_s Death.npy,319
Gloria Estefan,Wepa (Spanish Version),Gloria Estefan_Wepa (Spanish Version).npy,333
Neil Young,The Needle and the Damage Done,Neil Young_The Needle and the Damage Done.npy,15
Stefano Guzzetti,Psalm In A Minor,Stefano Guzzetti_Psalm In A Minor.npy,399
Gigi D,Agostino & Albertino_Super (Riscaldamento),Gigi D_Agostino & Albertino_Super (Riscaldamento).npy,300
George Jones,Finally Friday,George Jones_Finally Friday.npy,175
Whitney Houston,Where Do Broken Hearts Go,Whitney Houston_Where Do Broken Hearts Go.npy,107
Albert Collins,Master Charge,Albert Collins_Master Charge.npy,416
Leonard Cohen,Everybody Knows,Leonard Cohen_Everybody Knows.npy,63
Tony Bennett,Stupid Cupid,Tony Bennett_Stupid Cupid.npy,93
Ana Caram,Antonio_s Song,Ana Caram_Antonio_s Song.npy,293
Gisselle,A Que Vuelve,Gisselle_A Que Vuelve.npy,47
Michael W. Smith,Above All,Michael W. Smith_Above All.npy,197
Basia,Third Time Lucky,Basia_Third Time Lucky.npy,312
RuPaul,Call Me Mother,RuPaul_Call Me Mother.npy,18
Tanya Tucker,Kindness,Tanya Tucker_Kindness.npy,113
Patty Loveless,Timber I_m Falling In Love,Patty Loveless_Timber I_m Falling In Love.npy,204
M. Ward,Poison Cup,M. Ward_Poison Cup.npy,430
"Beth Hart, Joe Bonamassa",Rhymes,"Beth Hart, Joe Bonamassa_Rhymes.npy",367
Ennio Morricone,Per qualche dollaro in più (Titoli),Ennio Morricone_Per qualche dollaro in più (Titoli).npy,434
Tuff,The All New Generation (2021 Remaster),Tuff_The All New Generation (2021 Remaster).npy,285
The Hit Crew,Circus Music,The Hit Crew_Circus Music.npy,31
Ray Stevens,Ahab The Arab,Ray Stevens_Ahab The Arab.npy,282
Stefano Guzzetti,Mother,Stefano Guzzetti_Mother.npy,399
Joaquin Sabina,Nos Sobran los Motivos (En Directo),Joaquin Sabina_Nos Sobran los Motivos (En Directo).npy,396
Angela Bofill,Break It To Me Gently,Angela Bofill_Break It To Me Gently.npy,242
Horace Andy,My Guiding Star,Horace Andy_My Guiding Star.npy,418
Bill Staines,Music To Me,Bill Staines_Music To Me.npy,169
Alanis Morissette,Thank U,Alanis Morissette_Thank U.npy,325
Elliott Smith,Son Of Sam,Elliott Smith_Son Of Sam.npy,124
Future,Turn On The Lights,Future_Turn On The Lights.npy,79
Сергей Лазарев,В Самое Сердце,Сергей Лазарев_В Самое Сердце.npy,328
Eric Carmen,Hungry Eyes (From  Dirty Dancing  Soundtrack),Eric Carmen_Hungry Eyes (From  Dirty Dancing  Soundtrack).npy,92
Plumb,Hang On,Plumb_Hang On.npy,102
Syl Johnson,Could I Be Falling In Love,Syl Johnson_Could I Be Falling In Love.npy,262
Nick Lowe,I Knew the Bride (When She Used to Rock and Roll),Nick Lowe_I Knew the Bride (When She Used to Rock and Roll).npy,11
Tony Bennett,San Francisco,Tony Bennett_San Francisco.npy,93
Ayreon,Ride The Comet,Ayreon_Ride The Comet.npy,245
James Taylor,Sweet Baby James,James Taylor_Sweet Baby James.npy,213
Sara K.,Turned My Upside Down,Sara K._Turned My Upside Down.npy,277
Kenny Baker,Cheyenne,Kenny Baker_Cheyenne.npy,56
Philip Glass,The Hours,Philip Glass_The Hours.npy,160
Ayreon,The Day That The World Breaks Down,Ayreon_The Day That The World Breaks Down.npy,245
Tim McGraw,Where The Green Grass Grows,Tim McGraw_Where The Green Grass Grows.npy,330
Chuck Loeb,Beneath The Light,Chuck Loeb_Beneath The Light.npy,201
Ben Sidran,Seven Steps To Heaven,Ben Sidran_Seven Steps To Heaven.npy,72
Ben Folds,Family of Me,Ben Folds_Family of Me.npy,386
Shemekia Copeland,Ain_t Got Time For Hate,Shemekia Copeland_Ain_t Got Time For Hate.npy,110
Tom Harrell,On the Roof,Tom Harrell_On the Roof.npy,317
Elvin Bishop,Honey Babe,Elvin Bishop_Honey Babe.npy,27
Ricky Van Shelton,Somebody Lied,Ricky Van Shelton_Somebody Lied.npy,12
Lou Reed,Walk On the Wild Side,Lou Reed_Walk On the Wild Side.npy,320
Frank Boeijen,Kronenburg Park,Frank Boeijen_Kronenburg Park.npy,1
Chris Isaak,Can_t Do a Thing,Chris Isaak_Can_t Do a Thing.npy,220
Bob Dylan,"Don_t Think Twice, It_s All Right","Bob Dylan_Don_t Think Twice, It_s All Right.npy",223
City And Colour,Comin_ Home,City And Colour_Comin_ Home.npy,401
Koko Taylor,Wang Dang Doodle,Koko Taylor_Wang Dang Doodle.npy,180
Sara Evans,Born to Fly,Sara Evans_Born to Fly.npy,82
Beyoncé,Run the World (Girls),Beyoncé_Run the World (Girls).npy,276
Wolfgang Ambros,Du verstehst mi ned,Wolfgang Ambros_Du verstehst mi ned.npy,308
Joaquin Sabina,La Canción Más Hermosa del Mundo,Joaquin Sabina_La Canción Más Hermosa del Mundo.npy,396
Shemekia Copeland,Clotilda_s On Fire,Shemekia Copeland_Clotilda_s On Fire.npy,110
Carly Simon,Anticipation,Carly Simon_Anticipation.npy,90
Zarah Leander,Jede Nacht ein neues Glück,Zarah Leander_Jede Nacht ein neues Glück.npy,366
Robert Earl Keen,I Gotta Go,Robert Earl Keen_I Gotta Go.npy,354
Matthew Sweet,We_re the Same,Matthew Sweet_We_re the Same.npy,2
Jackie Edwards,A Love I Can Feel,Jackie Edwards_A Love I Can Feel.npy,205
Ogie Alcasid,Kung Mawawala Ka,Ogie Alcasid_Kung Mawawala Ka.npy,76
Pedro The Lion,Second Best,Pedro The Lion_Second Best.npy,237
Ron Pope,A Drop in the Ocean,Ron Pope_A Drop in the Ocean.npy,112
Rodney Crowell,What Kind Of Love,Rodney Crowell_What Kind Of Love.npy,179
Abdullah Ibrahim,The Wedding,Abdullah Ibrahim_The Wedding.npy,316
Bill Staines,All Things Bright And Beautiful,Bill Staines_All Things Bright And Beautiful.npy,169
Phil Collins,Do You Remember ,Phil Collins_Do You Remember .npy,382
Rodney Crowell,It Ain_t Over Yet,Rodney Crowell_It Ain_t Over Yet.npy,179
Kyary Pamyu Pamyu,Invader Invader,Kyary Pamyu Pamyu_Invader Invader.npy,104
Norman Connors,Melancholy Fire,Norman Connors_Melancholy Fire.npy,9
M. Ward,The First Time I Ran Away,M. Ward_The First Time I Ran Away.npy,430
Barbra Streisand,Till I Loved You (Duet with Don Johnson),Barbra Streisand_Till I Loved You (Duet with Don Johnson).npy,261
Camilo Sesto,El Amor de Mi Vida,Camilo Sesto_El Amor de Mi Vida.npy,264
Taylor Dayne,Don_t Rush Me,Taylor Dayne_Don_t Rush Me.npy,306
Matthew Dear,Deserter,Matthew Dear_Deserter.npy,225
Mac Dre,Let_s All Get Down,Mac Dre_Let_s All Get Down.npy,159
Waylon Jennings,I_ve Always Been Crazy,Waylon Jennings_I_ve Always Been Crazy.npy,152
Seer,Woasst noch damals,Seer_Woasst noch damals.npy,344
Melissa Manchester,Through the Eyes of Love,Melissa Manchester_Through the Eyes of Love.npy,44
Los Planetas,Segundo Premio,Los Planetas_Segundo Premio.npy,393
Taj Mahal,Lovin_ in My Baby_s Eyes,Taj Mahal_Lovin_ in My Baby_s Eyes.npy,216
Pastor Troy,This Tha City,Pastor Troy_This Tha City.npy,25
Duke Robillard,Don_t Bother Trying To Steal Her Love,Duke Robillard_Don_t Bother Trying To Steal Her Love.npy,177
Koko Taylor,Voodoo Woman,Koko Taylor_Voodoo Woman.npy,180
Ana Belén,El Hombre Del Piano,Ana Belén_El Hombre Del Piano(1).npy,78
Prudence Liew,亞熱帶少年 - Subtropical Boy,Prudence Liew_亞熱帶少年 - Subtropical Boy.npy,5
Billy Griffin,Hold Me Tighter In the Rain,Billy Griffin_Hold Me Tighter In the Rain.npy,343
David Bowie,Rebel Rebel,David Bowie_Rebel Rebel.npy,22
Kid606,Dodgy,Kid606_Dodgy.npy,437
Victor Manuel,Solo Pienso en Ti,Victor Manuel_Solo Pienso en Ti.npy,37
Jose Alfredo Jimenez,Te Solté la Rienda,Jose Alfredo Jimenez_Te Solté la Rienda.npy,424
Andre Nickatina,Situation Critical,Andre Nickatina_Situation Critical.npy,268
Peter Alexander,Und manchmal weinst du sicher ein paar Tränen,Peter Alexander_Und manchmal weinst du sicher ein paar Tränen.npy,70
Z-Ro,Let the Truth Be Told,Z-Ro_Let the Truth Be Told.npy,89
Weird Al Yankovic,Polka Face,_Weird Al_ Yankovic_Polka Face.npy,146
Bessie Smith,Empty Bed Blues - Part 2,Bessie Smith_Empty Bed Blues - Part 2.npy,378
Tori Amos,A Sorta Fairytale (2023 Remaster),Tori Amos_A Sorta Fairytale (2023 Remaster).npy,158
Mary Chapin Carpenter,Never Had It So Good,Mary Chapin Carpenter_Never Had It So Good.npy,355
Mahalia Jackson,Lord Don_t Move The Mountain,Mahalia Jackson_Lord Don_t Move The Mountain.npy,266
Thomas Newman,Any Other Name,Thomas Newman_Any Other Name.npy,98
George Benson,In Your Eyes,George Benson_In Your Eyes.npy,358
Mariah Carey,Touch My Body,Mariah Carey_Touch My Body.npy,342
Stevie Nicks,Stand Back,Stevie Nicks_Stand Back.npy,326
Brad Paisley,Waitin_ On a Woman,Brad Paisley_Waitin_ On a Woman.npy,392
Dave Mason,Will You Still Love Me Tomorrow_,Dave Mason_Will You Still Love Me Tomorrow_.npy,95
Duke Ellington,Tea for Two,Duke Ellington_Tea for Two.npy,294
Johnny Winter,Highway 61 Revisited,Johnny Winter_Highway 61 Revisited.npy,309
Roland Kaiser,"Sag ihm, dass ich dich liebe","Roland Kaiser_Sag ihm, dass ich dich liebe.npy",420
The Haunted,Preachers of Death,The Haunted_Preachers of Death.npy,243
Paul Cardall,September Winds,Paul Cardall_September Winds.npy,423
Bear McCreary,Ragnarök,Bear McCreary_Ragnarök.npy,153
Dionne Warwick,I_ll Never Love This Way Again,Dionne Warwick_I_ll Never Love This Way Again.npy,208
Nelly Omar,La Pulpera de Santa Lucia,Nelly Omar_La Pulpera de Santa Lucia.npy,49
Billy Griffin,2nd Day Love Story,Billy Griffin_2nd Day Love Story.npy,343
Kenny Loggins,Heart to Heart,Kenny Loggins_Heart to Heart.npy,212
Peter Tosh,Equal Rights,Peter Tosh_Equal Rights.npy,334
Cosmicity,Isabella,Cosmicity_Isabella.npy,361
Billy Griffin,Don_t Ask Me to Be Friends,Billy Griffin_Don_t Ask Me to Be Friends.npy,343
Chaka Khan,Through the Fire,Chaka Khan_Through the Fire.npy,143
Ween,Push Th_ Little Daisies,Ween_Push Th_ Little Daisies.npy,244
Joan Manuel Serrat,Tu Nombre Me Sabe a Yerba,Joan Manuel Serrat_Tu Nombre Me Sabe a Yerba.npy,16
Madlib,Belly Full,Madlib_Belly Full.npy,209
Johnny Mathis,When a Child Is Born,Johnny Mathis_When a Child Is Born.npy,200
Tuff,Wake Me Up (2021 Remaster),Tuff_Wake Me Up (2021 Remaster).npy,285
Van Morrison,Wild Night,Van Morrison_Wild Night.npy,327
Bass Mekanik,Bass Mekanik,Bass Mekanik_Bass Mekanik.npy,83
Doris Day,Fly Me to the Moon (In Other Words),Doris Day_Fly Me to the Moon (In Other Words).npy,363
Colin James,Into The Mystic,Colin James_Into The Mystic.npy,96
LEA,Fluss,LEA_Fluss.npy,119
David Bowie,The Man Who Sold the World,David Bowie_The Man Who Sold the World.npy,22
Taylor Dayne,Do You Want It Right Now,Taylor Dayne_Do You Want It Right Now.npy,306
Howard Shore,The Prophecy,Howard Shore_The Prophecy.npy,181
Colin Hay,Into My Life,Colin Hay_Into My Life.npy,50
Gisselle,El Negro,Gisselle_El Negro.npy,47
City and Colour,Underground,City and Colour_Underground.npy,101
Carole King,It_s Too Late,Carole King_It_s Too Late.npy,182
Kevin Gates,Time for That,Kevin Gates_Time for That.npy,133
Bette Midler,Mambo Italiano,Bette Midler_Mambo Italiano.npy,429
Roger Whittaker,Wir sind jung (Oh Maria),Roger Whittaker_Wir sind jung (Oh Maria).npy,188
Blind Willie Johnson,Let Your Light Shine On Me,Blind Willie Johnson_Let Your Light Shine On Me.npy,149
John Denver,"Take Me Home, Country Roads","John Denver_Take Me Home, Country Roads.npy",254
Stephin Merritt,The Little Matchstick Girl,Stephin Merritt_The Little Matchstick Girl.npy,46
Los Planetas,Corrientes Circulares En El Tiempo,Los Planetas_Corrientes Circulares En El Tiempo.npy,393
Dan Siegel,Feelin_ Happy,Dan Siegel_Feelin_ Happy.npy,259
Michael Jackson,You Are Not Alone,Michael Jackson_You Are Not Alone.npy,191
Michael Bolton,When I_m Back On My Feet Again,Michael Bolton_When I_m Back On My Feet Again.npy,227
Steve Forbert,When You Walk In The Room,Steve Forbert_When You Walk In The Room.npy,305
Neil Sedaka,My World Keeps Getting Smaller Every Day,Neil Sedaka_My World Keeps Getting Smaller Every Day.npy,400
Dua Lipa,Love Again,Dua Lipa_Love Again.npy,10
Dave Mason,"Can_t Stop Worrying, Can_t Stop Loving (1970 Studio Version)","Dave Mason_Can_t Stop Worrying, Can_t Stop Loving (1970 Studio Version).npy",95
Tinsley Ellis,To The Devil For A Dime,Tinsley Ellis_To The Devil For A Dime.npy,75
Kathy Troccoli,I Will Choose Christ,Kathy Troccoli_I Will Choose Christ.npy,178
Christine Lavin,Mysterious Woman,Christine Lavin_Mysterious Woman.npy,8
Wolfgang Ambros,Schifoan,Wolfgang Ambros_Schifoan.npy,308
Taj Mahal,Queen Bee,Taj Mahal_Queen Bee.npy,216
Dolly Parton,Just Because I_m a Woman,Dolly Parton_Just Because I_m a Woman.npy,310
Gloria Estefan,Con los Años Que Me Quedan,Gloria Estefan_Con los Años Que Me Quedan.npy,333
Ogie Alcasid,Nais Ko,Ogie Alcasid_Nais Ko.npy,76
Waylon Jennings,Never Could Toe the Mark,Waylon Jennings_Never Could Toe the Mark.npy,152
